id_funcionario,data_avaliacao,nota,comentario
3800,2022-10-11,2,Regular
3800,2023-06-02,2,Bom desempenho
3801,2024-12-30,2,Bom desempenho
3801,2025-07-07,4,Regular
3802,2023-11-29,4,Bom desempenho
3802,2024-05-10,5,Precisa melhorar
3802,2022-06-11,3,Regular
3802,2024-06-24,1,Excelente
3803,2024-01-21,5,Excelente
3803,2025-03-27,1,Precisa melhorar
3803,2025-08-05,5,Precisa melhorar
3803,2024-06-24,2,Excelente
3804,2024-06-16,2,Bom desempenho
3804,2023-12-21,4,Regular
3805,2025-09-03,2,Bom desempenho
3805,2024-09-18,2,Regular
3805,2025-01-07,2,Precisa melhorar
3805,2024-10-10,4,Bom desempenho
3805,2025-06-07,4,Bom desempenho
3806,2025-02-21,2,Bom desempenho
3806,2024-07-08,1,Precisa melhorar
3806,2023-11-26,2,Bom desempenho
3806,2024-04-08,5,Regular
3806,2022-09-14,1,Regular
3807,2023-06-21,1,Excelente
3807,2024-04-23,3,Bom desempenho
3807,2023-12-09,2,Excelente
3807,2025-09-24,5,Precisa melhorar
3808,2022-12-15,1,Excelente
3808,2024-10-10,4,Bom desempenho
3808,2024-04-20,2,Precisa melhorar
3808,2022-11-16,2,Excelente
3809,2023-09-19,5,Regular
3809,2022-09-14,1,Precisa melhorar
3809,2022-10-03,2,Excelente
3809,2024-05-27,4,Regular
3809,2025-03-27,1,Precisa melhorar
3810,2023-02-28,1,Excelente
3810,2025-06-22,2,Precisa melhorar
3811,2024-11-24,2,Bom desempenho
3811,2021-07-21,5,Precisa melhorar
3811,2022-06-04,5,Excelente
3812,2025-01-13,5,Bom desempenho
3812,2024-01-08,3,Regular
3812,2025-03-26,4,Bom desempenho
3812,2025-08-31,1,Precisa melhorar
3812,2025-01-05,1,Regular
3813,2025-08-06,4,Precisa melhorar
3813,2023-06-23,1,Bom desempenho
3813,2023-06-13,5,Bom desempenho
3813,2023-02-21,1,Excelente
3814,2025-03-29,3,Regular
3814,2025-05-24,4,Bom desempenho
3814,2025-03-30,1,Excelente
3814,2025-09-09,3,Precisa melhorar
3815,2025-02-27,1,Precisa melhorar
3815,2024-05-07,4,Excelente
3815,2024-10-22,2,Regular
3815,2025-04-18,3,Regular
3816,2025-01-20,1,Regular
3816,2025-04-26,3,Regular
3816,2025-09-30,4,Regular
3816,2025-07-13,3,Precisa melhorar
3817,2025-09-28,4,Regular
3817,2024-07-11,5,Precisa melhorar
3817,2025-09-10,5,Excelente
3817,2025-08-13,2,Precisa melhorar
3818,2023-02-08,2,Bom desempenho
3818,2025-10-09,2,Regular
3819,2025-09-23,2,Regular
3819,2024-01-18,4,Bom desempenho
3819,2022-02-19,1,Regular
3820,2024-05-02,4,Excelente
3820,2023-12-07,5,Regular
3821,2025-10-27,2,Regular
3821,2025-10-13,5,Precisa melhorar
3821,2025-06-24,5,Regular
3821,2025-06-23,4,Precisa melhorar
3821,2025-08-14,1,Regular
3822,2024-01-12,4,Precisa melhorar
3822,2022-12-08,3,Bom desempenho
3822,2021-12-13,3,Regular
3822,2024-08-04,1,Bom desempenho
3823,2023-07-29,4,Excelente
3823,2023-03-12,5,Precisa melhorar
3823,2023-10-31,3,Excelente
3824,2025-10-27,2,Regular
3824,2025-10-15,2,Excelente
3824,2025-10-20,1,Excelente
3824,2025-10-17,2,Excelente
3825,2024-03-08,5,Bom desempenho
3825,2023-12-18,3,Regular
3826,2025-08-18,4,Excelente
3826,2025-04-15,1,Regular
3826,2025-05-26,5,Precisa melhorar
3826,2025-09-17,3,Precisa melhorar
3826,2025-03-25,1,Regular
3827,2024-03-11,3,Precisa melhorar
3827,2025-04-14,5,Precisa melhorar
3827,2024-01-13,3,Bom desempenho
3828,2025-06-26,4,Precisa melhorar
3828,2025-06-07,2,Excelente
3828,2025-09-02,4,Excelente
3829,2024-02-28,5,Precisa melhorar
3829,2025-08-22,4,Precisa melhorar
3829,2022-06-22,4,Excelente
3829,2023-09-13,4,Excelente
3829,2023-11-09,3,Regular
3830,2024-10-21,1,Regular
3830,2024-05-22,2,Excelente
3830,2025-01-18,4,Regular
3831,2024-10-01,4,Precisa melhorar
3831,2024-12-12,2,Regular
3831,2025-09-03,5,Excelente
3831,2025-06-25,5,Regular
3832,2025-03-29,5,Precisa melhorar
3832,2022-11-04,5,Excelente
3832,2025-09-27,1,Excelente
3832,2022-03-17,4,Bom desempenho
3832,2025-08-06,3,Precisa melhorar
3833,2025-02-19,1,Bom desempenho
3833,2025-08-31,4,Excelente
3834,2024-10-23,4,Bom desempenho
3834,2024-07-23,1,Regular
3835,2022-04-29,4,Precisa melhorar
3835,2022-07-01,5,Bom desempenho
3835,2022-01-11,1,Bom desempenho
3835,2023-02-02,5,Excelente
3836,2024-08-05,4,Excelente
3836,2025-06-02,5,Excelente
3836,2024-08-08,2,Excelente
3836,2024-12-15,1,Excelente
3836,2025-07-10,2,Bom desempenho
3837,2025-07-31,5,Excelente
3837,2025-01-22,5,Bom desempenho
3838,2025-05-15,1,Excelente
3838,2025-06-30,3,Bom desempenho
3838,2025-04-25,2,Precisa melhorar
3839,2025-09-30,5,Excelente
3839,2025-10-03,3,Excelente
3840,2025-10-15,5,Regular
3840,2025-09-12,4,Precisa melhorar
3840,2025-09-13,2,Excelente
3840,2025-10-26,3,Precisa melhorar
3840,2025-09-25,1,Excelente
3841,2025-08-04,2,Regular
3841,2025-08-07,2,Precisa melhorar
3841,2025-08-12,5,Excelente
3841,2025-05-05,3,Precisa melhorar
3841,2025-10-09,5,Regular
3842,2025-05-05,4,Excelente
3842,2025-07-13,4,Bom desempenho
3842,2025-07-27,5,Precisa melhorar
3843,2025-09-25,4,Excelente
3843,2025-10-14,5,Regular
3843,2025-09-18,1,Excelente
3844,2024-07-31,4,Regular
3844,2022-09-19,1,Bom desempenho
3844,2025-01-15,1,Precisa melhorar
3844,2022-11-03,4,Regular
3845,2025-07-02,2,Excelente
3845,2025-02-12,3,Bom desempenho
3845,2024-12-31,4,Regular
3845,2025-09-26,4,Bom desempenho
3846,2021-03-20,5,Excelente
3846,2022-06-29,1,Precisa melhorar
3846,2022-09-15,2,Bom desempenho
3847,2024-03-03,3,Excelente
3847,2023-06-02,5,Bom desempenho
3847,2024-04-28,5,Precisa melhorar
3847,2023-12-15,1,Regular
3847,2021-12-24,3,Bom desempenho
3848,2025-08-18,5,Bom desempenho
3848,2025-10-23,4,Regular
3848,2025-09-02,1,Bom desempenho
3848,2025-08-27,5,Regular
3849,2025-08-20,3,Bom desempenho
3849,2024-09-12,5,Regular
3850,2025-04-15,3,Precisa melhorar
3850,2025-02-14,2,Regular
3850,2025-05-02,5,Precisa melhorar
3850,2025-05-15,5,Regular
3850,2025-03-24,4,Precisa melhorar
3851,2025-10-02,2,Bom desempenho
3851,2025-10-06,4,Bom desempenho
3851,2025-10-01,3,Regular
3851,2025-10-22,5,Excelente
3852,2024-12-09,5,Precisa melhorar
3852,2025-04-27,1,Regular
3853,2024-05-22,4,Regular
3853,2023-10-04,1,Precisa melhorar
3854,2025-04-21,5,Bom desempenho
3854,2025-10-16,3,Regular
3855,2023-08-06,2,Regular
3855,2024-12-21,4,Precisa melhorar
3856,2025-10-10,5,Excelente
3856,2025-08-17,3,Precisa melhorar
3856,2025-10-05,4,Regular
3856,2025-10-21,4,Excelente
3856,2025-08-29,4,Bom desempenho
3857,2025-09-19,1,Regular
3857,2025-05-11,1,Regular
3857,2025-09-08,3,Excelente
3857,2025-06-03,5,Bom desempenho
3857,2025-07-30,2,Bom desempenho
3858,2025-10-04,4,Regular
3858,2025-01-13,1,Precisa melhorar
3859,2025-05-14,3,Excelente
3859,2025-06-01,4,Precisa melhorar
3859,2024-12-29,3,Regular
3859,2025-07-29,1,Precisa melhorar
3859,2025-03-10,5,Bom desempenho
3860,2023-12-13,3,Precisa melhorar
3860,2025-08-17,2,Regular
3861,2025-03-15,4,Regular
3861,2025-09-23,4,Bom desempenho
3862,2024-03-29,2,Regular
3862,2025-04-25,2,Regular
3862,2023-11-06,2,Bom desempenho
3862,2024-12-10,3,Precisa melhorar
3863,2023-10-10,5,Excelente
3863,2023-07-12,3,Regular
3864,2023-04-18,4,Regular
3864,2022-10-30,4,Excelente
3864,2022-09-29,1,Precisa melhorar
3864,2025-10-17,4,Regular
3865,2025-05-08,5,Regular
3865,2024-10-13,4,Excelente
3865,2024-10-01,3,Excelente
3865,2025-07-26,4,Bom desempenho
3865,2024-09-17,5,Bom desempenho
3866,2025-10-23,5,Precisa melhorar
3866,2025-10-26,1,Excelente
3867,2024-10-14,1,Bom desempenho
3867,2023-09-12,4,Regular
3868,2024-09-15,4,Regular
3868,2025-02-21,2,Precisa melhorar
3868,2024-12-01,4,Regular
3868,2025-08-22,5,Regular
3868,2024-10-26,2,Regular
3869,2022-01-09,4,Regular
3869,2023-07-31,5,Excelente
3869,2025-04-04,4,Bom desempenho
3869,2022-10-12,4,Bom desempenho
3869,2025-06-25,3,Precisa melhorar
3870,2025-09-03,3,Excelente
3870,2024-10-23,5,Precisa melhorar
3870,2024-05-13,5,Bom desempenho
3870,2024-12-06,4,Excelente
3870,2024-11-21,4,Excelente
3871,2025-06-02,1,Precisa melhorar
3871,2025-05-20,2,Bom desempenho
3871,2023-01-15,5,Bom desempenho
3872,2025-09-20,1,Bom desempenho
3872,2025-04-04,4,Regular
3872,2025-06-11,1,Bom desempenho
3872,2025-06-15,2,Excelente
3873,2024-09-16,2,Regular
3873,2024-03-23,1,Regular
3873,2025-05-27,1,Precisa melhorar
3874,2024-09-14,5,Precisa melhorar
3874,2024-11-15,5,Excelente
3874,2025-02-03,5,Precisa melhorar
3874,2025-05-23,1,Regular
3875,2024-03-16,3,Excelente
3875,2025-02-06,4,Regular
3875,2024-08-02,1,Excelente
3875,2023-10-03,3,Precisa melhorar
3875,2024-02-12,4,Bom desempenho
3876,2023-09-08,2,Bom desempenho
3876,2022-05-02,2,Excelente
3877,2024-10-10,3,Regular
3877,2024-07-17,1,Precisa melhorar
3877,2025-09-04,1,Bom desempenho
3877,2025-10-07,1,Bom desempenho
3877,2025-01-22,5,Excelente
3878,2025-07-05,3,Bom desempenho
3878,2025-10-27,1,Bom desempenho
3878,2025-05-05,5,Regular
3878,2025-09-25,4,Regular
3878,2025-01-20,2,Bom desempenho
3879,2024-09-22,3,Excelente
3879,2022-12-11,3,Precisa melhorar
3879,2022-05-25,4,Regular
3879,2022-11-04,4,Regular
3879,2023-07-29,2,Excelente
3880,2023-04-08,3,Excelente
3880,2023-12-05,3,Excelente
3881,2025-05-26,5,Excelente
3881,2024-10-14,5,Bom desempenho
3881,2025-05-27,2,Excelente
3882,2022-07-19,4,Bom desempenho
3882,2025-04-02,5,Excelente
3883,2023-08-08,1,Precisa melhorar
3883,2023-12-01,5,Excelente
3883,2023-08-18,3,Bom desempenho
3883,2023-01-04,3,Precisa melhorar
3884,2025-02-22,5,Bom desempenho
3884,2024-08-02,3,Precisa melhorar
3884,2024-08-21,4,Precisa melhorar
3884,2025-01-28,2,Regular
3885,2022-08-14,4,Bom desempenho
3885,2022-12-06,4,Regular
3885,2023-09-27,5,Precisa melhorar
3885,2025-09-25,4,Regular
3885,2022-09-14,4,Regular
3886,2023-04-03,4,Precisa melhorar
3886,2024-08-10,1,Excelente
3886,2022-09-12,4,Bom desempenho
3887,2025-01-08,4,Bom desempenho
3887,2023-04-16,3,Excelente
3887,2023-02-21,1,Bom desempenho
3888,2023-03-05,4,Excelente
3888,2024-06-29,4,Excelente
3889,2025-08-19,4,Bom desempenho
3889,2025-05-25,4,Precisa melhorar
3889,2025-02-07,5,Regular
3890,2024-06-30,2,Excelente
3890,2024-07-15,2,Bom desempenho
3891,2024-09-30,2,Regular
3891,2024-03-08,1,Bom desempenho
3892,2025-03-16,5,Regular
3892,2022-07-21,4,Regular
3892,2023-11-26,3,Precisa melhorar
3892,2024-08-28,4,Bom desempenho
3893,2025-07-19,5,Bom desempenho
3893,2025-09-26,5,Precisa melhorar
3893,2025-10-13,5,Precisa melhorar
3893,2025-07-04,2,Excelente
3894,2022-12-27,5,Bom desempenho
3894,2023-11-17,3,Regular
3895,2024-05-23,4,Bom desempenho
3895,2025-02-09,2,Regular
3896,2025-06-09,3,Regular
3896,2025-09-06,3,Excelente
3896,2025-08-11,5,Regular
3897,2024-10-24,3,Excelente
3897,2025-02-15,5,Bom desempenho
3897,2023-05-07,5,Bom desempenho
3897,2023-03-05,5,Excelente
3897,2023-02-10,2,Regular
3898,2025-10-22,2,Bom desempenho
3898,2025-08-27,3,Excelente
3899,2023-02-25,1,Regular
3899,2022-10-26,2,Excelente
3900,2024-08-10,3,Regular
3900,2024-11-10,4,Regular
3900,2025-07-16,5,Bom desempenho
3900,2025-07-09,1,Regular
3900,2025-03-25,5,Regular
3901,2025-10-19,4,Bom desempenho
3901,2025-10-21,1,Excelente
3901,2025-10-25,2,Bom desempenho
3901,2025-10-24,3,Excelente
3902,2024-04-06,5,Excelente
3902,2024-05-07,3,Bom desempenho
3902,2024-04-16,3,Precisa melhorar
3902,2024-12-31,5,Bom desempenho
3902,2025-07-19,4,Excelente
3903,2024-05-25,1,Bom desempenho
3903,2024-08-24,1,Regular
3904,2021-07-19,4,Precisa melhorar
3904,2024-04-04,4,Precisa melhorar
3904,2022-07-24,3,Regular
3905,2023-01-23,5,Regular
3905,2025-03-27,4,Regular
3906,2024-12-31,5,Precisa melhorar
3906,2025-06-21,2,Excelente
3907,2022-10-21,1,Regular
3907,2022-10-08,2,Precisa melhorar
3907,2025-10-12,1,Precisa melhorar
3908,2024-06-18,5,Regular
3908,2025-06-12,1,Precisa melhorar
3908,2024-11-15,2,Regular
3908,2025-10-15,2,Regular
3909,2022-12-19,1,Excelente
3909,2025-08-21,2,Bom desempenho
3909,2022-12-19,1,Precisa melhorar
3910,2025-06-07,4,Excelente
3910,2024-04-25,3,Excelente
3910,2024-02-19,1,Excelente
3910,2024-01-30,1,Precisa melhorar
3911,2024-10-22,4,Regular
3911,2025-01-12,2,Excelente
3911,2024-12-07,2,Regular
3912,2025-09-14,5,Precisa melhorar
3912,2025-09-29,4,Precisa melhorar
3913,2025-05-09,1,Bom desempenho
3913,2025-09-11,5,Precisa melhorar
3913,2025-02-21,2,Excelente
3913,2025-02-17,3,Bom desempenho
3914,2025-09-10,2,Regular
3914,2023-09-07,2,Excelente
3914,2024-11-27,1,Excelente
3915,2025-10-11,1,Excelente
3915,2025-10-19,5,Bom desempenho
3916,2020-12-31,2,Excelente
3916,2025-01-18,4,Regular
3916,2024-03-29,4,Excelente
3917,2024-06-03,3,Excelente
3917,2025-07-08,4,Excelente
3918,2022-02-07,1,Bom desempenho
3918,2022-01-08,2,Regular
3918,2022-10-15,1,Excelente
3919,2024-01-07,3,Precisa melhorar
3919,2023-11-03,4,Excelente
3919,2024-02-19,5,Regular
3919,2025-03-10,1,Excelente
3919,2023-12-10,1,Precisa melhorar
3920,2023-07-11,1,Excelente
3920,2022-10-12,5,Precisa melhorar
3920,2023-05-26,4,Bom desempenho
3920,2022-05-21,4,Precisa melhorar
3921,2023-03-09,1,Regular
3921,2023-11-01,1,Regular
3922,2025-05-16,4,Bom desempenho
3922,2025-07-08,1,Bom desempenho
3922,2025-09-20,1,Bom desempenho
3923,2025-03-22,3,Regular
3923,2025-03-21,4,Bom desempenho
3923,2025-05-04,4,Precisa melhorar
3923,2025-06-26,1,Excelente
3924,2025-09-07,5,Excelente
3924,2025-09-26,3,Precisa melhorar
3925,2025-01-26,3,Precisa melhorar
3925,2025-05-18,1,Excelente
3925,2023-06-21,2,Regular
3925,2023-10-01,5,Excelente
3925,2024-12-23,3,Regular
3926,2024-03-02,5,Precisa melhorar
3926,2022-10-04,1,Precisa melhorar
3926,2024-04-01,5,Regular
3926,2025-03-07,3,Regular
3927,2022-06-13,4,Regular
3927,2022-01-25,2,Excelente
3927,2023-07-04,5,Excelente
3927,2022-03-03,3,Bom desempenho
3927,2024-04-19,1,Excelente
3928,2023-07-07,2,Precisa melhorar
3928,2023-04-17,1,Excelente
3928,2023-11-09,1,Regular
3929,2023-08-11,1,Regular
3929,2023-08-02,5,Bom desempenho
3929,2024-05-06,2,Regular
3929,2024-01-16,2,Bom desempenho
3929,2025-04-30,2,Regular
3930,2025-10-23,5,Regular
3930,2025-10-11,5,Regular
3930,2025-10-13,4,Precisa melhorar
3931,2025-07-12,2,Precisa melhorar
3931,2023-05-19,1,Regular
3931,2024-03-23,3,Regular
3932,2025-04-16,1,Regular
3932,2025-06-27,2,Regular
3932,2025-09-13,3,Regular
3932,2025-08-28,1,Regular
3933,2022-03-09,1,Precisa melhorar
3933,2024-03-17,2,Bom desempenho
3934,2024-08-14,3,Precisa melhorar
3934,2024-02-06,1,Excelente
3935,2024-08-11,3,Precisa melhorar
3935,2025-02-15,1,Precisa melhorar
3935,2023-10-24,4,Precisa melhorar
3935,2025-09-16,3,Regular
3936,2024-02-29,1,Excelente
3936,2025-08-09,5,Precisa melhorar
3936,2025-04-18,1,Precisa melhorar
3936,2025-03-20,5,Excelente
3937,2024-12-18,2,Precisa melhorar
3937,2025-08-26,5,Precisa melhorar
3938,2025-08-28,5,Regular
3938,2025-10-02,5,Excelente
3939,2024-09-02,2,Excelente
3939,2024-05-09,4,Precisa melhorar
3940,2024-01-30,5,Regular
3940,2025-06-19,5,Regular
3940,2024-06-10,4,Bom desempenho
3940,2023-06-06,5,Regular
3940,2024-11-17,2,Regular
3941,2022-11-21,1,Precisa melhorar
3941,2023-05-18,3,Precisa melhorar
3942,2024-01-10,5,Excelente
3942,2022-12-27,5,Regular
3943,2024-11-11,4,Excelente
3943,2025-02-12,1,Excelente
3943,2025-02-08,2,Excelente
3943,2023-11-30,3,Precisa melhorar
3944,2025-09-17,1,Bom desempenho
3944,2025-03-24,1,Bom desempenho
3944,2023-07-08,2,Bom desempenho
3945,2025-10-25,5,Precisa melhorar
3945,2025-10-26,2,Regular
3945,2025-10-27,1,Regular
3946,2025-05-20,5,Bom desempenho
3946,2025-10-25,3,Excelente
3946,2022-04-01,3,Excelente
3947,2024-06-10,4,Precisa melhorar
3947,2023-12-17,1,Regular
3947,2024-12-20,1,Excelente
3947,2023-12-27,4,Bom desempenho
3948,2025-09-15,1,Excelente
3948,2025-01-19,5,Precisa melhorar
3948,2024-03-24,1,Precisa melhorar
3948,2024-08-19,2,Precisa melhorar
3949,2021-09-11,3,Excelente
3949,2023-01-02,1,Excelente
3949,2022-03-09,2,Bom desempenho
3949,2023-02-22,4,Regular
3950,2023-09-25,3,Bom desempenho
3950,2025-01-07,3,Regular
3950,2023-10-04,5,Regular
3950,2023-11-20,1,Bom desempenho
3950,2023-10-30,2,Precisa melhorar
3951,2023-10-17,4,Regular
3951,2025-09-28,1,Precisa melhorar
3952,2025-07-22,4,Excelente
3952,2025-08-15,1,Bom desempenho
3952,2025-04-13,1,Bom desempenho
3953,2024-11-29,2,Precisa melhorar
3953,2025-03-29,4,Regular
3953,2024-10-15,2,Precisa melhorar
3953,2025-05-12,3,Precisa melhorar
3953,2025-09-05,2,Bom desempenho
3954,2025-09-03,1,Excelente
3954,2023-10-15,1,Bom desempenho
3955,2024-04-18,3,Bom desempenho
3955,2023-09-17,3,Bom desempenho
3955,2024-04-01,3,Regular
3955,2024-09-09,4,Bom desempenho
3956,2023-08-17,1,Bom desempenho
3956,2025-02-13,3,Bom desempenho
3956,2022-06-15,2,Regular
3956,2024-07-23,5,Regular
3957,2024-06-17,3,Excelente
3957,2024-11-01,1,Excelente
3957,2025-08-31,2,Regular
3957,2024-08-30,1,Excelente
3958,2025-03-04,2,Regular
3958,2025-01-05,1,Bom desempenho
3959,2022-02-02,3,Bom desempenho
3959,2023-08-12,3,Bom desempenho
3959,2025-06-29,4,Excelente
3959,2022-01-16,2,Bom desempenho
3960,2024-04-07,4,Precisa melhorar
3960,2022-02-06,1,Excelente
3960,2021-12-24,1,Excelente
3961,2025-03-01,4,Regular
3961,2025-09-30,1,Bom desempenho
3962,2024-11-01,2,Precisa melhorar
3962,2025-02-28,2,Precisa melhorar
3962,2024-09-05,2,Precisa melhorar
3963,2023-06-10,5,Excelente
3963,2024-01-12,5,Precisa melhorar
3963,2023-05-10,2,Precisa melhorar
3963,2022-07-20,3,Precisa melhorar
3963,2025-07-29,4,Bom desempenho
3964,2023-02-10,2,Excelente
3964,2025-04-28,3,Precisa melhorar
3965,2025-05-18,4,Excelente
3965,2025-03-06,3,Bom desempenho
3965,2025-06-02,1,Regular
3966,2024-09-10,5,Precisa melhorar
3966,2023-08-17,2,Regular
3967,2025-03-31,5,Precisa melhorar
3967,2025-10-05,1,Regular
3967,2025-05-30,5,Regular
3967,2025-05-08,2,Bom desempenho
3968,2023-01-01,3,Bom desempenho
3968,2025-07-17,5,Precisa melhorar
3969,2022-08-23,2,Precisa melhorar
3969,2023-11-09,5,Precisa melhorar
3969,2023-06-15,3,Regular
3969,2022-09-23,4,Excelente
3969,2025-01-01,4,Regular
3970,2020-12-21,2,Bom desempenho
3970,2022-02-13,5,Bom desempenho
3970,2023-03-08,4,Excelente
3970,2024-01-31,2,Bom desempenho
3970,2022-04-23,3,Regular
3971,2024-06-18,4,Bom desempenho
3971,2024-09-25,5,Bom desempenho
3971,2025-05-24,4,Regular
3971,2025-05-21,3,Bom desempenho
3971,2025-04-06,5,Regular
3972,2025-06-13,2,Regular
3972,2025-07-23,2,Precisa melhorar
3972,2025-02-11,2,Bom desempenho
3972,2025-03-13,4,Precisa melhorar
3973,2024-06-30,3,Bom desempenho
3973,2022-01-13,1,Regular
3973,2022-02-24,4,Regular
3974,2023-12-07,1,Excelente
3974,2024-04-23,2,Excelente
3974,2023-04-11,1,Regular
3975,2024-01-10,3,Bom desempenho
3975,2024-12-16,4,Bom desempenho
3975,2024-11-30,2,Excelente
3976,2021-05-07,4,Precisa melhorar
3976,2025-05-29,5,Regular
3976,2022-04-23,2,Excelente
3977,2025-09-16,4,Precisa melhorar
3977,2025-07-09,3,Bom desempenho
3978,2025-08-07,4,Regular
3978,2025-03-14,5,Bom desempenho
3979,2022-09-29,4,Excelente
3979,2021-07-28,3,Regular
3979,2022-07-10,3,Regular
3979,2022-07-22,3,Bom desempenho
3979,2022-12-20,3,Excelente
3980,2021-03-29,1,Excelente
3980,2022-11-13,5,Excelente
3981,2024-12-11,4,Precisa melhorar
3981,2025-04-04,3,Bom desempenho
3981,2023-10-25,5,Precisa melhorar
3981,2024-04-26,4,Regular
3981,2024-10-12,2,Precisa melhorar
3982,2025-09-20,5,Regular
3982,2025-10-11,4,Precisa melhorar
3982,2025-09-27,2,Bom desempenho
3982,2025-09-24,3,Precisa melhorar
3983,2024-01-22,3,Precisa melhorar
3983,2024-05-13,1,Bom desempenho
3983,2024-07-21,3,Regular
3984,2025-10-28,3,Precisa melhorar
3984,2025-06-28,2,Excelente
3985,2025-10-27,2,Precisa melhorar
3985,2025-06-28,5,Bom desempenho
3985,2025-07-04,5,Excelente
3986,2025-07-06,2,Bom desempenho
3986,2024-10-24,2,Bom desempenho
3986,2025-03-21,1,Bom desempenho
3986,2024-12-14,1,Regular
3986,2025-06-10,4,Regular
3987,2024-08-18,1,Excelente
3987,2023-04-04,5,Precisa melhorar
3987,2025-10-07,5,Regular
3987,2024-12-23,3,Bom desempenho
3987,2024-02-21,3,Precisa melhorar
3988,2025-08-14,1,Regular
3988,2022-05-10,2,Excelente
3989,2025-10-17,5,Bom desempenho
3989,2025-06-13,5,Precisa melhorar
3989,2025-01-23,1,Precisa melhorar
3990,2025-01-14,3,Bom desempenho
3990,2025-08-30,2,Regular
3990,2025-02-06,3,Excelente
3990,2024-12-29,4,Bom desempenho
3991,2025-01-03,5,Excelente
3991,2025-08-28,4,Excelente
3991,2024-06-27,1,Precisa melhorar
3991,2024-12-05,4,Bom desempenho
3991,2025-03-01,1,Bom desempenho
3992,2025-06-24,3,Excelente
3992,2024-04-23,1,Excelente
3992,2025-09-18,1,Regular
3992,2025-10-03,5,Excelente
3992,2024-09-27,1,Bom desempenho
3993,2022-11-20,2,Bom desempenho
3993,2022-10-27,1,Precisa melhorar
3993,2023-11-26,1,Excelente
3993,2021-12-16,5,Excelente
3993,2023-11-21,3,Regular
3994,2023-11-26,1,Excelente
3994,2024-07-10,3,Regular
3994,2025-01-15,2,Precisa melhorar
3994,2024-09-02,5,Regular
3994,2025-01-27,1,Excelente
3995,2024-07-05,4,Bom desempenho
3995,2023-02-09,2,Precisa melhorar
3995,2023-01-22,1,Bom desempenho
3996,2025-05-28,2,Excelente
3996,2024-05-16,2,Excelente
3996,2025-04-12,2,Excelente
3996,2023-07-20,3,Excelente
3997,2023-09-29,3,Excelente
3997,2024-08-15,2,Precisa melhorar
3997,2024-04-12,1,Excelente
3997,2025-10-12,5,Excelente
3997,2023-07-29,1,Excelente
3998,2024-05-14,2,Regular
3998,2023-02-22,1,Excelente
3998,2023-01-03,1,Precisa melhorar
3998,2023-05-14,4,Regular
3998,2025-04-30,3,Bom desempenho
3999,2022-07-05,2,Regular
3999,2022-10-12,4,Regular
3999,2025-05-10,2,Precisa melhorar
4000,2024-03-31,2,Precisa melhorar
4000,2025-05-29,3,Excelente
4000,2024-12-22,3,Excelente
4000,2023-09-17,3,Regular
4000,2023-09-19,5,Bom desempenho
4001,2022-10-19,1,Regular
4001,2024-04-11,2,Excelente
4002,2023-12-16,4,Regular
4002,2023-09-27,4,Excelente
4002,2025-05-10,1,Excelente
4003,2025-10-21,3,Bom desempenho
4003,2025-09-05,3,Bom desempenho
4003,2025-10-27,1,Regular
4004,2021-07-29,4,Regular
4004,2021-10-02,1,Regular
4004,2024-01-15,5,Bom desempenho
4005,2024-07-23,4,Excelente
4005,2025-08-18,5,Regular
4005,2024-08-31,4,Regular
4005,2023-11-06,3,Precisa melhorar
4006,2025-04-13,4,Precisa melhorar
4006,2024-03-02,2,Regular
4006,2024-05-17,5,Excelente
4006,2024-09-11,3,Bom desempenho
4006,2024-11-24,2,Bom desempenho
4007,2024-01-10,2,Excelente
4007,2023-09-15,1,Bom desempenho
4007,2023-12-07,2,Precisa melhorar
4008,2023-03-03,1,Regular
4008,2024-01-12,2,Excelente
4008,2024-10-30,1,Regular
4009,2024-08-17,1,Precisa melhorar
4009,2024-12-19,1,Precisa melhorar
4010,2023-11-24,1,Precisa melhorar
4010,2023-10-27,3,Precisa melhorar
4010,2024-07-02,3,Precisa melhorar
4010,2024-06-02,3,Excelente
4011,2024-08-12,3,Regular
4011,2023-05-21,2,Regular
4011,2025-04-16,2,Excelente
4012,2025-03-25,3,Regular
4012,2023-09-12,1,Precisa melhorar
4012,2024-09-07,1,Excelente
4012,2025-04-23,2,Bom desempenho
4012,2023-08-13,3,Bom desempenho
4013,2025-10-07,5,Excelente
4013,2025-10-19,5,Regular
4013,2025-10-25,5,Bom desempenho
4013,2025-09-16,1,Excelente
4013,2025-10-11,3,Excelente
4014,2024-01-31,3,Bom desempenho
4014,2022-07-03,3,Bom desempenho
4014,2022-10-06,1,Bom desempenho
4015,2024-08-31,2,Excelente
4015,2024-03-21,4,Regular
4016,2025-05-03,1,Excelente
4016,2025-09-18,3,Excelente
4016,2025-10-09,2,Bom desempenho
4016,2025-07-09,2,Precisa melhorar
4016,2025-08-28,5,Bom desempenho
4017,2024-08-19,2,Precisa melhorar
4017,2022-12-29,2,Precisa melhorar
4018,2024-11-09,4,Excelente
4018,2025-10-26,1,Bom desempenho
4018,2025-07-12,3,Bom desempenho
4018,2025-04-21,3,Excelente
4018,2025-05-09,5,Precisa melhorar
4019,2025-08-14,5,Regular
4019,2025-10-19,3,Precisa melhorar
4019,2025-08-28,3,Excelente
4020,2024-10-06,5,Precisa melhorar
4020,2021-12-28,3,Excelente
4021,2023-12-02,4,Excelente
4021,2024-02-28,1,Regular
